-0.3638,-0.3636,8.1974,15.7299,15.4397,51.8812,0.0421,0,0
0.3004,-0.3653,9.5168,46.2597,8.6595,23.5634,0.0355,10,0
0.3079,-0.3112,26.0594,39.5544,20.2574,22.4430,0.0177,10,1
0.3051,-0.2440,31.4476,38.3800,19.4045,17.5555,0.0180,10,2
0.3004,-0.1786,36.5526,35.8550,17.1083,10.9554,0.0215,10,3
0.2980,-0.1114,39.4147,33.3529,15.1556,7.6392,0.0242,10,4
0.2955,-0.0425,41.0430,32.1682,12.3834,7.9482,0.0273,10,5
0.2937,0.0227,44.9761,29.7855,11.6391,7.8373,0.0311,10,6
0.2942,0.0913,45.8910,27.7979,11.4988,8.0900,0.0320,10,7
0.2966,0.1615,45.8251,26.4686,13.1567,8.6291,0.0307,10,8
0.2970,0.2277,49.1294,22.2943,15.5314,9.3384,0.0337,10,9
0.2959,0.2963,50.3514,18.2754,17.9403,9.6831,0.0366,10,10
0.2948,0.3623,49.6773,8.6855,20.4579,8.1158,0.0413,10,11
0.3639,0.3653,51.2242,16.5525,15.0822,8.9195,0.0409,11,11
0.3717,0.3172,35.7623,34.3627,8.7548,17.1348,0.0223,11,10
0.3622,0.2442,36.4908,34.3925,7.4250,9.0088,0.0319,11,9
0.3480,0.1785,35.6113,40.9776,7.9340,7.7429,0.0455,11,8
0.3387,0.1121,34.9081,45.2152,8.4329,7.9897,0.0550,11,7
0.3326,0.0450,34.3992,47.3749,7.9053,8.4288,0.0616,11,6
0.3311,-0.0205,32.3741,50.0648,8.2489,7.7226,0.0642,11,5
0.3398,-0.0892,29.4220,48.8775,8.3501,8.4028,0.0567,11,4
0.3439,-0.1566,27.4289,49.6058,8.1769,7.9075,0.0543,11,3
0.3596,-0.2251,21.7885,48.0372,8.0663,7.9189,0.0423,11,2
0.3635,-0.2952,20.7151,48.8148,8.0996,9.7807,0.0402,11,1
0.3679,-0.3669,16.5146,49.4747,10.7652,17.5790,0.0369,11,0
-0.3650,-0.3643,8.7759,16.3988,15.4167,50.8219,0.0408,0,0
-0.3063,-0.3698,14.5805,32.3497,8.3363,37.4217,0.0251,1,0
-0.2268,-0.3621,7.8959,32.2246,8.3297,37.9878,0.0326,2,0
-0.1525,-0.3448,7.9934,38.6601,8.0510,39.0083,0.0488,3,0
-0.0788,-0.3383,7.8861,41.7371,8.0362,37.4926,0.0552,4,0
-0.0029,-0.3399,7.8930,41.5762,8.5042,36.2913,0.0537,5,0
0.0701,-0.3431,8.2014,42.5597,8.4469,33.0728,0.0513,6,0
0.1443,-0.3520,8.0414,43.0135,8.1628,29.3316,0.0440,7,0
0.2203,-0.3608,7.8346,43.1034,7.9646,26.5144,0.0371,8,0
0.2943,-0.3631,8.0550,46.7829,7.9831,24.0572,0.0379,9,0
0.3716,-0.3663,15.9715,49.1798,11.2063,18.8898,0.0364,10,0
0.3754,-0.3084,32.2007,34.9407,16.6895,10.5641,0.0213,10,1
0.3029,-0.3009,23.7544,41.4297,19.0746,23.1690,0.0195,9,1
0.2295,-0.2960,16.1317,39.7218,17.3564,30.6011,0.0203,8,1
0.1547,-0.2920,11.9089,38.5286,14.8289,34.0298,0.0230,7,1
0.0803,-0.2903,9.2426,35.8338,13.1335,36.9431,0.0242,6,1
0.0063,-0.2892,8.5486,33.3655,11.6507,39.9046,0.0259,5,1
-0.0673,-0.2890,8.2434,30.4211,12.3610,42.3676,0.0276,4,1
-0.1433,-0.2894,9.9350,29.0618,12.3769,44.2514,0.0285,3,1
-0.2166,-0.2902,10.8701,24.3778,15.2112,46.7888,0.0308,2,1
-0.2908,-0.2914,11.1852,18.7271,19.8106,48.7176,0.0331,1,1
-0.3660,-0.2917,7.8690,10.2636,22.3722,45.9857,0.0358,0,1
-0.3640,-0.2333,10.5562,7.7695,35.7869,33.6647,0.0296,0,2
-0.2962,-0.2250,16.9396,17.4103,28.3459,40.5534,0.0212,1,2
-0.2264,-0.2220,20.2005,27.9705,22.8579,39.8412,0.0165,2,2
-0.1524,-0.2187,19.4993,33.2407,17.8999,38.2587,0.0175,3,2
-0.0779,-0.2195,20.0477,36.0835,17.6391,35.8930,0.0162,4,2
-0.0033,-0.2189,19.9878,38.8580,16.1782,33.4038,0.0173,5,2
0.0700,-0.2179,19.8067,42.1500,14.9646,30.0861,0.0204,6,2
0.1444,-0.2190,22.4966,43.6715,15.0970,26.0832,0.0221,7,2
0.2187,-0.2184,23.9987,45.6997,13.9552,21.4716,0.0258,8,2
0.2928,-0.2184,25.7461,45.6341,11.3841,14.7810,0.0296,9,2
0.3628,-0.2165,25.2043,44.1825,7.7405,7.3864,0.0382,10,2
0.3503,-0.1606,42.8073,32.9226,8.4339,8.1647,0.0457,10,3
0.2954,-0.1513,33.0669,37.8748,14.4404,12.4916,0.0222,9,3
0.2252,-0.1499,30.4070,38.2472,20.6906,21.9382,0.0145,8,3
0.1541,-0.1474,25.2179,37.1514,23.2090,30.0407,0.0105,7,3
0.0803,-0.1477,23.9005,33.8561,24.8357,33.9997,0.0090,6,3
0.0064,-0.1455,20.5399,31.5644,24.7979,38.0898,0.0123,5,3
-0.0659,-0.1446,17.9769,27.6101,26.2906,41.5230,0.0169,4,3
-0.1412,-0.1457,17.1285,23.5636,28.6873,43.1730,0.0190,3,3
-0.2152,-0.1446,14.3186,18.2275,29.0465,44.2988,0.0238,2,3
-0.2880,-0.1437,9.2978,10.8169,29.6225,44.5480,0.0296,1,3
-0.3386,-0.1430,8.2247,8.4862,34.2778,46.4365,0.0565,0,3
-0.3450,-0.0848,8.2378,7.9522,43.7855,32.3433,0.0490,0,4
-0.2909,-0.0766,13.1870,10.2385,35.8829,36.5067,0.0237,1,4
-0.2228,-0.0744,20.4930,21.0268,32.0611,36.2841,0.0133,2,4
-0.1507,-0.0733,24.4775,27.9641,29.4773,35.1426,0.0074,3,4
-0.0782,-0.0720,27.1834,32.3821,26.1008,32.5875,0.0058,4,4
-0.0047,-0.0724,29.5151,35.9576,23.5381,28.7551,0.0080,5,4
0.0684,-0.0719,31.3009,38.9962,20.9354,25.6044,0.0131,6,4
0.1426,-0.0727,33.8508,39.9892,18.5517,21.1052,0.0172,7,4
0.2164,-0.0717,34.0134,41.3866,14.2821,16.3513,0.0224,8,4
0.2891,-0.0734,35.1602,39.4118,9.2473,7.9811,0.0282,9,4
0.3288,-0.0738,42.3446,43.5639,8.2381,8.2332,0.0672,10,4
0.3425,-0.0104,45.8375,31.6633,7.8351,8.5468,0.0546,10,5
0.2930,-0.0001,37.0228,35.1903,11.7549,11.1844,0.0239,9,5
0.2235,0.0031,33.8499,36.4574,18.7818,20.4151,0.0146,8,5
0.1533,0.0014,32.6532,32.2522,25.9058,25.8696,0.0057,7,5
0.0806,0.0018,29.6143,29.9705,29.7705,30.0007,0.0008,6,5
0.0064,0.0020,26.8034,27.6957,32.6404,32.5740,0.0053,5,5
-0.0668,0.0006,24.2960,23.5805,35.8131,34.8013,0.0109,4,5
-0.1401,0.0014,19.1454,19.2306,37.6145,37.0647,0.0166,3,5
-0.2147,0.0010,15.8274,15.3824,37.7221,37.1406,0.0209,2,5
-0.2843,0.0012,7.7202,7.8299,38.3265,37.8243,0.0302,1,5
-0.3229,0.0014,8.4323,8.1796,44.2792,44.0114,0.0706,0,5
-0.3393,0.0632,7.7391,8.1074,47.8819,29.7464,0.0568,0,6
-0.2910,0.0752,11.5233,11.7551,38.8010,33.4667,0.0240,1,6
-0.2207,0.0774,18.9409,19.6604,36.9366,33.7475,0.0152,2,6
-0.1516,0.0755,27.8935,24.8501,34.6453,28.9117,0.0069,3,6
-0.0791,0.0751,33.3272,28.2178,31.4887,26.2747,0.0052,4,6
-0.0047,0.0738,36.4891,29.5223,29.5824,23.8908,0.0087,5,6
0.0690,0.0735,39.2378,31.2420,26.0062,20.8192,0.0129,6,6
0.1419,0.0745,40.5033,33.6690,20.5012,17.9556,0.0180,7,6
0.2165,0.0734,42.0964,33.2195,16.0306,13.8304,0.0225,8,6
0.2897,0.0734,40.5212,33.3944,9.7212,8.5141,0.0280,9,6
0.3247,0.0724,47.5499,40.8559,8.0723,8.4473,0.0716,10,6
0.3459,0.1371,49.6472,26.9781,7.5901,8.3687,0.0546,10,7
0.2957,0.1516,39.4299,31.3647,13.5958,15.0968,0.0224,9,7
0.2262,0.1532,37.7215,30.0781,22.4343,21.3010,0.0132,8,7
0.1540,0.1496,37.1749,25.1131,29.9457,23.1600,0.0107,7,7
0.0815,0.1494,33.7526,22.7983,34.9326,24.9723,0.0098,6,7
0.0080,0.1477,30.9231,19.4558,39.3380,25.6142,0.0132,5,7
-0.0658,0.1488,26.7516,19.4059,41.0043,27.5770,0.0157,4,7
-0.1389,0.1470,22.0014,15.9016,44.4249,28.1244,0.0215,3,7
-0.2145,0.1472,17.8605,13.9221,44.8153,29.9134,0.0242,2,7
-0.2883,0.1459,11.4192,9.6867,44.2086,29.6509,0.0294,1,7
-0.3314,0.1434,7.8555,8.0050,49.2173,35.4943,0.0641,0,7
-0.3531,0.2151,7.8377,8.2261,48.2325,25.4691,0.0464,0,8
-0.2973,0.2293,17.6536,18.7392,39.4679,29.6006,0.0193,1,8
-0.2278,0.2272,28.2948,22.0560,38.0321,23.9673,0.0134,2,8
-0.1539,0.2244,32.6719,21.6827,36.5536,20.0205,0.0139,3,8
-0.0809,0.2220,37.9036,21.0813,34.1355,16.3628,0.0163,4,8
-0.0080,0.2224,41.0950,22.0259,29.7220,15.2720,0.0181,5,8
0.0671,0.2218,42.9821,22.2542,27.4488,14.9632,0.0208,6,8
0.1409,0.2211,45.7885,23.1476,23.3002,13.9144,0.0248,7,8
0.2154,0.2201,47.5499,24.2100,18.7255,12.2829,0.0288,8,8
0.2911,0.2183,47.2667,24.5028,14.3887,10.1465,0.0324,9,8
0.3521,0.2159,47.7423,26.6856,8.0599,7.7931,0.0490,10,8
0.3617,0.2889,50.5987,21.0415,7.7213,7.8258,0.0442,10,9
0.3029,0.3019,41.6857,23.1448,23.9904,18.4579,0.0206,9,9
0.2321,0.2997,38.3197,16.4419,31.4461,18.8905,0.0182,8,9
0.1570,0.2950,36.6686,10.6880,35.7034,15.6341,0.0220,7,9
0.0830,0.2934,34.2847,9.2014,38.5056,14.1701,0.0237,6,9
0.0088,0.2927,31.3950,8.4553,40.6805,13.5865,0.0254,5,9
-0.0643,0.2921,28.8537,7.9429,43.9239,13.7780,0.0282,4,9
-0.1405,0.2930,26.8286,9.4819,45.2683,14.8585,0.0289,3,9
-0.2134,0.2930,22.0105,9.7637,48.1557,16.9719,0.0326,2,9
-0.2899,0.2928,18.3021,10.5583,49.2422,18.9851,0.0345,1,9
-0.3646,0.2922,9.4965,7.7529,47.6432,21.1085,0.0380,0,9
-0.3662,0.3687,17.2618,10.0243,49.7674,15.8455,0.0385,0,10
-0.3084,0.3736,32.6784,16.2334,35.9059,9.1554,0.0231,1,10
-0.2317,0.3614,36.8215,7.9480,35.5739,7.9553,0.0347,2,10
-0.1575,0.3430,42.9784,8.5403,36.1303,8.0859,0.0529,3,10
-0.0836,0.3409,44.8390,7.9804,33.9644,8.2604,0.0553,4,10
-0.0107,0.3342,48.6592,7.7354,33.2393,8.0261,0.0628,5,10
0.0643,0.3383,48.3851,7.5901,30.8160,7.8096,0.0597,6,10
0.1366,0.3452,49.9966,7.7608,26.4490,8.2017,0.0554,7,10
0.2131,0.3566,48.8518,8.4607,23.2937,7.7060,0.0465,8,10
0.2905,0.3639,48.9855,7.8139,21.2604,7.9022,0.0414,9,10
0.3654,0.3673,51.7370,16.2827,14.2608,8.4584,0.0417,10,10
-0.3661,-0.3630,8.9357,17.6663,14.3925,51.6995,0.0409,0,0
-0.3735,-0.3084,17.1943,11.7808,32.0670,35.9219,0.0209,0,1
-0.3633,-0.2309,10.0550,7.8407,34.4602,35.3210,0.0305,0,2
-0.3529,-0.1565,8.2066,7.9690,38.8114,34.0706,0.0405,0,3
-0.3436,-0.0821,8.0857,8.1887,42.0371,34.3238,0.0501,0,4
-0.3418,-0.0103,8.0019,8.1527,45.5669,31.0131,0.0529,0,5
-0.3432,0.0660,8.0664,8.0087,45.6203,30.2994,0.0522,0,6
-0.3461,0.1385,8.0892,8.1497,48.1929,26.8844,0.0517,0,7
-0.3578,0.2153,8.0461,7.8685,47.0654,23.9147,0.0423,0,8
-0.3634,0.2914,8.8175,8.1954,48.8932,21.7218,0.0395,0,9
-0.3671,0.3686,17.4397,9.8775,49.4177,16.3076,0.0380,0,10
-0.3105,0.3702,35.9930,15.0144,35.3856,7.8452,0.0260,1,10
-0.3017,0.3024,25.1855,18.8190,40.3677,22.1582,0.0194,1,9
-0.2977,0.2291,18.5250,18.2723,39.6487,29.4575,0.0190,1,8
-0.2935,0.1568,12.0145,16.4603,37.2054,35.2790,0.0211,1,7
-0.2913,0.0812,10.1795,14.1370,35.2637,37.2759,0.0233,1,6
-0.2915,0.0085,9.1126,14.5270,31.6670,40.5483,0.0242,1,5
-0.2896,-0.0640,8.2410,13.6245,28.3400,44.1866,0.0284,1,4
-0.2900,-0.1376,8.3953,14.9952,24.8106,46.8924,0.0311,1,3
-0.2918,-0.2142,10.7153,17.3119,22.4748,47.5457,0.0313,1,2
-0.2905,-0.2899,10.8134,19.2050,18.7215,49.6543,0.0344,1,1
-0.2950,-0.3643,8.4687,25.6772,7.8553,44.5306,0.0351,1,0
-0.2289,-0.3597,7.6256,33.2688,7.8972,37.8257,0.0344,2,0
-0.2265,-0.2964,17.4822,30.3621,16.7588,40.3454,0.0203,2,1
-0.2236,-0.2263,20.8316,24.4598,26.5128,39.0686,0.0152,2,2
-0.2225,-0.1544,22.0421,20.5272,33.3564,36.4555,0.0133,2,3
-0.2190,-0.0796,20.2412,15.9615,37.2809,34.6966,0.0168,2,4
-0.2191,-0.0051,20.3151,16.0337,39.3781,32.0157,0.0177,2,5
-0.2195,0.0679,21.9750,15.5054,42.4104,27.9266,0.0202,2,6
-0.2197,0.1426,23.9905,14.8711,44.7733,24.3857,0.0229,2,7
-0.2182,0.2154,24.9631,11.9618,47.5313,18.8524,0.0285,2,8
-0.2174,0.2892,26.2907,9.7891,47.7208,12.5927,0.0331,2,9
-0.2153,0.3527,27.5834,7.7083,46.6338,8.0889,0.0477,2,10
-0.1594,0.3442,43.9728,7.7024,35.3558,8.0548,0.0518,3,10
-0.1542,0.2938,35.5981,14.8137,37.7273,10.0722,0.0233,3,9
-0.1501,0.2253,30.3091,20.4995,38.3089,21.6046,0.0143,3,8
-0.1484,0.1519,26.8964,22.7810,37.7127,28.7566,0.0109,3,7
-0.1470,0.0805,22.4001,24.5667,34.6232,33.1093,0.0096,3,6
-0.1469,0.0054,21.6655,25.2499,31.7004,36.7627,0.0107,3,5
-0.1465,-0.0669,19.3127,27.7524,27.2181,40.7015,0.0149,3,4
-0.1461,-0.1417,18.1890,28.6903,23.6782,42.2303,0.0184,3,3
-0.1469,-0.2157,15.4544,30.4591,17.9711,42.8875,0.0222,3,2
-0.1479,-0.2900,12.2179,32.0541,11.3272,40.9814,0.0261,3,1
-0.1445,-0.3402,8.4578,34.8748,7.8627,44.6228,0.0546,3,0
-0.0784,-0.3498,8.0471,37.9123,8.2752,34.0925,0.0436,4,0
-0.0755,-0.2897,11.6920,35.6732,9.4929,37.5456,0.0249,4,1
-0.0748,-0.2207,19.6174,33.7482,19.6932,37.4100,0.0152,4,2
-0.0721,-0.1502,23.5742,28.9589,27.8783,35.9859,0.0086,4,3
-0.0731,-0.0778,27.4696,27.0321,32.2358,32.6018,0.0046,4,4
-0.0728,-0.0046,29.9652,24.1281,35.6385,29.0118,0.0077,4,5
-0.0722,0.0706,30.7148,22.5875,37.8602,26.5227,0.0110,4,6
-0.0727,0.1441,33.0420,19.0089,39.1712,22.3254,0.0158,4,7
-0.0724,0.2171,34.3439,14.8827,41.3486,15.7368,0.0215,4,8
-0.0730,0.2905,34.4071,9.5668,39.1361,9.3361,0.0269,4,9
-0.0716,0.3202,43.6339,7.8507,48.1648,7.7389,0.0759,4,10
-0.0118,0.3358,48.3405,7.9309,32.1319,7.8850,0.0614,5,10
-0.0012,0.2915,37.9713,10.7259,34.7950,9.1037,0.0256,5,9
0.0004,0.2215,36.1241,18.7266,35.3342,18.5457,0.0165,5,8
-0.0001,0.1506,34.5327,24.9993,32.9202,23.0612,0.0085,5,7
0.0012,0.0790,30.5072,28.9971,30.8559,28.9392,0.0012,5,6
-0.0012,0.0052,29.7218,33.0209,26.6509,30.7900,0.0046,5,5
0.0013,-0.0687,24.7310,34.0534,25.5038,34.0616,0.0091,5,4
0.0011,-0.1426,21.1657,36.0756,20.7845,36.0752,0.0141,5,3
0.0004,-0.2152,15.9260,37.9617,15.4630,36.8043,0.0204,5,2
-0.0010,-0.2877,9.8013,38.1463,8.6664,35.8446,0.0269,5,1
-0.0004,-0.3295,8.1921,42.7853,8.1431,41.1480,0.0640,5,0
0.0698,-0.3495,7.8867,41.7978,7.5723,31.0715,0.0451,6,0
0.0759,-0.2911,11.6490,38.2659,11.9666,33.6484,0.0238,6,1
0.0757,-0.2221,21.0983,37.3830,19.9499,31.9341,0.0142,6,2
0.0771,-0.1508,26.8917,34.0817,25.6860,30.7050,0.0066,6,3
0.0755,-0.0770,31.5281,33.0927,27.2166,27.3981,0.0047,6,4
0.0761,-0.0042,34.8602,28.8108,29.9652,25.2342,0.0068,6,5
0.0759,0.0699,36.8865,25.5318,32.0492,22.4952,0.0110,6,6
0.0740,0.1442,40.0224,22.2848,32.0214,18.7885,0.0161,6,7
0.0731,0.2170,41.6396,16.7775,33.2537,14.4570,0.0221,6,8
0.0723,0.2885,41.8070,8.6082,32.8276,8.3716,0.0295,6,9
0.0767,0.3214,45.9988,7.8399,44.8978,7.9636,0.0745,6,10
0.1350,0.3450,50.6979,7.7814,25.7216,7.7825,0.0562,7,10
0.1508,0.2938,40.4205,11.9633,31.8485,12.5375,0.0246,7,9
0.1513,0.2246,39.1419,22.5028,29.1228,19.6751,0.0155,7,8
0.1502,0.1545,36.4595,30.0062,25.2659,23.7936,0.0099,7,7
0.1472,0.0809,34.5738,35.4257,21.2784,23.9544,0.0119,7,6
0.1480,0.0067,31.4764,37.9719,20.4315,25.1370,0.0124,7,5
0.1470,-0.0682,28.8484,40.5443,19.1513,25.4014,0.0153,7,4
0.1467,-0.1420,24.1951,43.0379,17.3533,27.0705,0.0192,7,3
0.1466,-0.2143,17.6635,44.7446,14.2745,29.1462,0.0247,7,2
0.1491,-0.2880,9.7166,42.6279,10.1430,31.3164,0.0284,7,1
0.1449,-0.3477,7.9724,44.1133,7.9637,30.7534,0.0479,7,0
0.2206,-0.3593,7.9026,43.2732,8.0409,27.3107,0.0383,8,0
0.2285,-0.2989,19.0597,39.5615,18.8987,28.3400,0.0183,8,1
0.2266,-0.2268,27.6795,38.5955,21.3006,24.6728,0.0144,8,2
0.2231,-0.1540,33.1415,37.5686,20.8057,19.1231,0.0151,8,3
0.2224,-0.0806,37.4429,33.7965,21.3060,16.7719,0.0158,8,4
0.2223,-0.0063,40.2190,31.3469,21.6219,16.1056,0.0174,8,5
0.2193,0.0659,44.7748,27.9039,20.7592,12.7028,0.0234,8,6
0.2203,0.1415,46.1953,24.2881,22.5109,13.7703,0.0249,8,7
0.2184,0.2154,48.3054,20.1605,23.1823,11.6037,0.0299,8,8
0.2180,0.2907,48.2805,14.3537,24.8104,9.9715,0.0329,8,9
0.2128,0.3521,49.8233,8.3000,24.9297,7.5984,0.0504,8,10
0.2908,0.3638,48.7509,8.0025,22.0715,8.0806,0.0413,9,10
0.3037,0.3034,40.6834,23.3777,24.5433,20.0196,0.0189,9,9
0.2985,0.2314,38.4463,31.4146,16.0292,18.1618,0.0195,9,8
0.2959,0.1586,35.5205,36.0633,11.4781,16.8474,0.0210,9,7
0.2913,0.0852,33.3425,40.2935,8.3518,13.6430,0.0261,9,6
0.2886,0.0087,33.1236,42.2604,7.9986,10.5929,0.0293,9,5
0.2911,-0.0651,29.3718,43.4258,7.9389,12.6820,0.0287,9,4
0.2931,-0.1388,25.1045,46.1688,8.8645,14.8247,0.0298,9,3
0.2920,-0.2147,23.6575,47.9199,9.8218,15.6889,0.0325,9,2
0.2920,-0.2890,18.1676,50.3218,9.2741,19.1379,0.0357,9,1
0.2940,-0.3644,8.7978,46.6990,8.1165,23.3241,0.0371,9,0
0.3693,-0.3676,18.1130,49.0036,10.8976,16.3068,0.0370,10,0
0.3727,-0.3098,34.1473,35.1049,16.0270,8.4625,0.0236,10,1
0.3627,-0.2325,36.2792,35.1047,8.1816,7.2646,0.0332,10,2
0.3470,-0.1598,43.5846,34.1153,8.1138,8.1593,0.0489,10,3
0.3380,-0.0839,45.4885,34.9354,7.8191,7.6803,0.0582,10,4
0.3377,-0.0094,46.5832,32.9537,8.2895,8.1462,0.0591,10,5
0.3359,0.0633,49.9754,31.0915,7.8547,8.1730,0.0622,10,6
0.3402,0.1353,51.2480,26.8579,8.3004,8.3502,0.0605,10,7
0.3576,0.2125,48.3319,22.7720,7.9297,8.1446,0.0459,10,8
0.3662,0.2907,48.2021,20.6328,9.0089,7.8495,0.0395,10,9
0.3677,0.3667,51.1771,15.4106,16.8359,8.9948,0.0405,10,10