0.2000,0.2000
-0.2000,0.2000
-0.2000,-0.2000
0.2000,-0.2000
1.0000,0.0150
0.20170,0.19420
0.20170,0.19420
0.20170,0.19420
0.20162,0.19424
0.20162,0.19424
0.20166,0.19428
0.20166,0.19428
0.20166,0.19428
0.20166,0.19428
0.20158,0.19432
0.20157,0.19433
0.20136,0.19411
0.20136,0.19411
0.20139,0.19406
0.20139,0.19406
0.20134,0.19408
0.20134,0.19408
0.20107,0.19381
0.20107,0.19381
0.20101,0.19391
0.20101,0.19392
0.20060,0.19412
0.20059,0.19413
0.20011,0.19365
0.20011,0.19365
0.19996,0.19393
0.19996,0.19393
0.19913,0.19435
0.19911,0.19437
0.19811,0.19336
0.19811,0.19336
0.19772,0.19412
0.19771,0.19414
0.19599,0.19502
0.19599,0.19502
0.19442,0.19345
0.19442,0.19345
0.19373,0.19479
0.19373,0.19479
0.19087,0.19627
0.19087,0.19627
0.18886,0.19425
0.18886,0.19425
0.18781,0.19628
0.18781,0.19628
0.18387,0.19834
0.18387,0.19834
0.18120,0.19567
0.18120,0.19566
0.17990,0.19821
0.17990,0.19821
0.17533,0.20062
0.17533,0.20062
0.17351,0.19897
0.17201,0.19728
0.17201,0.19728
0.17050,0.20025
0.16546,0.20294
0.16546,0.20294
0.16294,0.20075
0.16104,0.19847
0.15967,0.20117
0.15967,0.20117
0.15405,0.20421
0.15405,0.20421
0.15096,0.20163
0.14859,0.19863
0.14717,0.20144
0.14717,0.20144
0.14139,0.20461
0.14139,0.20461
0.13774,0.20167
0.13514,0.19821
0.13386,0.20075
0.13386,0.20075
0.12814,0.20393
0.12814,0.20393
0.12394,0.20065
0.12122,0.19688
0.12002,0.19926
0.12002,0.19926
0.11439,0.20244
0.11439,0.20244
0.10994,0.19905
0.10711,0.19497
0.10585,0.19745
0.10585,0.19745
0.10033,0.20062
0.09750,0.19643
0.09288,0.19295
0.09288,0.19295
0.09149,0.19566
0.09149,0.19566
0.08599,0.19888
0.08333,0.19481
0.07862,0.19133
0.07862,0.19133
0.07690,0.19465
0.07690,0.19465
0.07136,0.19794
0.06904,0.19426
0.06454,0.19102
0.06454,0.19102
0.06263,0.19468
0.06263,0.19468
0.05693,0.19812
0.05485,0.19470
0.05042,0.19159
0.05042,0.19159
0.04828,0.19565
0.04828,0.19566
0.04252,0.19918
0.04048,0.19572
0.03605,0.19269
0.03605,0.19269
0.03370,0.19712
0.03370,0.19712
0.02809,0.20060
0.02614,0.19718
0.02147,0.19406
0.02147,0.19406
0.01905,0.19858
0.01352,0.20204
0.01352,0.20204
0.00894,0.19909
0.00706,0.19568
0.00706,0.19568
0.00473,0.19996
-0.00058,0.20334
-0.00058,0.20334
-0.00583,0.20002
-0.00791,0.19617
-0.00791,0.19617
-0.01011,0.20014
-0.01535,0.20353
-0.01535,0.20353
-0.02103,0.20000
-0.02328,0.19576
-0.02328,0.19576
-0.02547,0.19961
-0.03039,0.20287
-0.03039,0.20287
-0.03633,0.19923
-0.03868,0.19475
-0.03868,0.19475
-0.04084,0.19844
-0.04547,0.20158
-0.04547,0.20158
-0.05398,0.19334
-0.05399,0.19333
-0.05601,0.19667
-0.05601,0.19667
-0.06045,0.19976
-0.06045,0.19976
-0.06873,0.19182
-0.06874,0.19181
-0.07094,0.19529
-0.07094,0.19530
-0.07518,0.19834
-0.07518,0.19834
-0.08308,0.19092
-0.08308,0.19092
-0.08539,0.19442
-0.08539,0.19442
-0.08942,0.19740
-0.08942,0.19740
-0.09670,0.19083
-0.09670,0.19083
-0.09914,0.19438
-0.09914,0.19439
-0.10298,0.19731
-0.10298,0.19731
-0.10951,0.19168
-0.10951,0.19167
-0.11198,0.19516
-0.11198,0.19516
-0.11579,0.19812
-0.11579,0.19812
-0.12166,0.19326
-0.12166,0.19326
-0.12427,0.19681
-0.12427,0.19681
-0.12782,0.19963
-0.12874,0.19781
-0.13353,0.19513
-0.13353,0.19513
-0.13595,0.19831
-0.13595,0.19831
-0.13901,0.20080
-0.13978,0.19929
-0.14418,0.19686
-0.14629,0.19954
-0.14629,0.19954
-0.14629,0.19954
-0.14922,0.20198
-0.14986,0.20071
-0.15405,0.19842
-0.15610,0.20094
-0.15610,0.20094
-0.15863,0.20310
-0.15863,0.20310
-0.16208,0.20124
-0.16275,0.19992
-0.16275,0.19992
-0.16453,0.20204
-0.16664,0.20388
-0.16664,0.20388
-0.17012,0.20202
-0.17090,0.20048
-0.17090,0.20048
-0.17239,0.20220
-0.17402,0.20365
-0.17402,0.20365
-0.17722,0.20195
-0.17805,0.20031
-0.17805,0.20031
-0.17921,0.20160
-0.18035,0.20265
-0.18035,0.20265
-0.18311,0.20120
-0.18373,0.19999
-0.18373,0.19999
-0.18452,0.20085
-0.18537,0.20165
-0.18537,0.20165
-0.18740,0.20059
-0.18784,0.19971
-0.18786,0.19970
-0.18838,0.20025
-0.18893,0.20078
-0.18893,0.20078
-0.18942,0.20053
-0.18955,0.20029
-0.18955,0.20029
-0.18957,0.20031
-0.18946,0.20020
-0.18946,0.20020
-0.18848,0.20071
-0.18826,0.20114
-0.18785,0.20073
-0.18785,0.20072
-0.18743,0.20032
-0.18743,0.20032
-0.18623,0.20094
-0.18618,0.20104
-0.18545,0.20025
-0.18545,0.20025
-0.18484,0.19968
-0.18484,0.19968
-0.18486,0.19967
-0.18518,0.19904
-0.18439,0.19817
-0.18439,0.19817
-0.18360,0.19742
-0.18360,0.19742
-0.18454,0.19693
-0.18558,0.19492
-0.18471,0.19401
-0.18471,0.19401
-0.18370,0.19303
-0.18370,0.19303
-0.18542,0.19213
-0.18725,0.18862
-0.18617,0.18753
-0.18617,0.18753
-0.18497,0.18633
-0.18497,0.18633
-0.18753,0.18499
-0.18983,0.18061
-0.18844,0.17928
-0.18844,0.17928
-0.18700,0.17779
-0.18700,0.17779
-0.19026,0.17610
-0.19285,0.17124
-0.19111,0.16966
-0.19111,0.16966
-0.18923,0.16763
-0.18923,0.16763
-0.19256,0.16591
-0.19532,0.16079
-0.19322,0.15900
-0.19322,0.15900
-0.19106,0.15657
-0.19106,0.15657
-0.19387,0.15512
-0.19684,0.14971
-0.19440,0.14773
-0.19440,0.14773
-0.19200,0.14494
-0.19200,0.14494
-0.19447,0.14367
-0.19747,0.13826
-0.19461,0.13605
-0.19461,0.13605
-0.19188,0.13275
-0.19467,0.12780
-0.19688,0.12667
-0.19688,0.12667
-0.19343,0.12410
-0.19343,0.12410
-0.19040,0.12035
-0.19040,0.12035
-0.19248,0.11928
-0.19523,0.11447
-0.19143,0.11174
-0.19143,0.11174
-0.18831,0.10780
-0.19038,0.10672
-0.19321,0.10185
-0.19321,0.10185
-0.18930,0.09912
-0.18930,0.09912
-0.18605,0.09494
-0.18857,0.09362
-0.19162,0.08845
-0.19163,0.08845
-0.18775,0.08583
-0.18775,0.08583
-0.18459,0.08168
-0.18768,0.08005
-0.19096,0.07460
-0.19096,0.07460
-0.18703,0.07203
-0.18703,0.07203
-0.18368,0.06752
-0.18735,0.06557
-0.19082,0.05989
-0.19082,0.05989
-0.18683,0.05737
-0.18683,0.05737
-0.18330,0.05250
-0.18743,0.05027
-0.19102,0.04452
-0.19102,0.04452
-0.18711,0.04213
-0.18711,0.04213
-0.18391,0.03760
-0.18847,0.03511
-0.19214,0.02931
-0.19214,0.02931
-0.18842,0.02712
-0.18842,0.02712
-0.18504,0.02220
-0.18975,0.01961
-0.19349,0.01378
-0.19349,0.01378
-0.18987,0.01171
-0.18987,0.01171
-0.18629,0.00637
-0.19102,0.00372
-0.19486,-0.00215
-0.19486,-0.00215
-0.19124,-0.00416
-0.19124,-0.00416
-0.18782,-0.00939
-0.19252,-0.01207
-0.19626,-0.01770
-0.19626,-0.01770
-0.19276,-0.01961
-0.18941,-0.02485
-0.18941,-0.02485
-0.19739,-0.03262
-0.19739,-0.03262
-0.19426,-0.03429
-0.19426,-0.03429
-0.19093,-0.03961
-0.19093,-0.03961
-0.19878,-0.04730
-0.19878,-0.04730
-0.19534,-0.04910
-0.19534,-0.04910
-0.19189,-0.05471
-0.19189,-0.05471
-0.19935,-0.06197
-0.19935,-0.06197
-0.19599,-0.06371
-0.19599,-0.06371
-0.19265,-0.06925
-0.19265,-0.06925
-0.19976,-0.07620
-0.19976,-0.07620
-0.19641,-0.07792
-0.19641,-0.07792
-0.19311,-0.08349
-0.19619,-0.08764
-0.19986,-0.09005
-0.19986,-0.09005
-0.19660,-0.09171
-0.19660,-0.09171
-0.19335,-0.09727
-0.19634,-0.10120
-0.19972,-0.10350
-0.19972,-0.10350
-0.19660,-0.10509
-0.19660,-0.10509
-0.19347,-0.11053
-0.19631,-0.11417
-0.19944,-0.11640
-0.19944,-0.11640
-0.19655,-0.11787
-0.19655,-0.11787
-0.19360,-0.12308
-0.19622,-0.12634
-0.19922,-0.12856
-0.19922,-0.12856
-0.19653,-0.12993
-0.19652,-0.12993
-0.19376,-0.13487
-0.19376,-0.13487
-0.19651,-0.13699
-0.19894,-0.13995
-0.19675,-0.14106
-0.19675,-0.14106
-0.19418,-0.14572
-0.19417,-0.14572
-0.19682,-0.14784
-0.19916,-0.15060
-0.19726,-0.15156
-0.19726,-0.15156
-0.19492,-0.15585
-0.19491,-0.15586
-0.19734,-0.15787
-0.19968,-0.16056
-0.19820,-0.16131
-0.19820,-0.16131
-0.19613,-0.16515
-0.19829,-0.16701
-0.20031,-0.16928
-0.20031,-0.16928
-0.19930,-0.16979
-0.19930,-0.16979
-0.19763,-0.17293
-0.19949,-0.17459
-0.20113,-0.17639
-0.20113,-0.17639
-0.20036,-0.17677
-0.19887,-0.17958
-0.19887,-0.17958
-0.20169,-0.18238
-0.20169,-0.18238
-0.20169,-0.18238
-0.20084,-0.18280
-0.20082,-0.18282
-0.19971,-0.18493
-0.20076,-0.18590
-0.20174,-0.18694
-0.20106,-0.18728
-0.20104,-0.18729
-0.20014,-0.18902
-0.20014,-0.18902
-0.20074,-0.18959
-0.20127,-0.19014
-0.20098,-0.19029
-0.20097,-0.19030
-0.20091,-0.19041
-0.20091,-0.19041
-0.20060,-0.19012
-0.20049,-0.19001
-0.20041,-0.19005
-0.20041,-0.19005
-0.20089,-0.18913
-0.20089,-0.18913
-0.20006,-0.18835
-0.19950,-0.18776
-0.19907,-0.18797
-0.19906,-0.18798
-0.19935,-0.18741
-0.19936,-0.18740
-0.19839,-0.18649
-0.19754,-0.18559
-0.19625,-0.18625
-0.19625,-0.18625
-0.19602,-0.18670
-0.19601,-0.18671
-0.19496,-0.18570
-0.19394,-0.18464
-0.19162,-0.18585
-0.19161,-0.18585
-0.19100,-0.18703
-0.19099,-0.18703
-0.18996,-0.18602
-0.18901,-0.18505
-0.18553,-0.18686
-0.18553,-0.18687
-0.18459,-0.18869
-0.18459,-0.18869
-0.18356,-0.18764
-0.18240,-0.18650
-0.17857,-0.18851
-0.17856,-0.18852
-0.17728,-0.19100
-0.17575,-0.18955
-0.17443,-0.18814
-0.17443,-0.18814
-0.17022,-0.19038
-0.17022,-0.19038
-0.16868,-0.19336
-0.16694,-0.19176
-0.16537,-0.19000
-0.16537,-0.19000
-0.16047,-0.19264
-0.16047,-0.19264
-0.15900,-0.19551
-0.15673,-0.19352
-0.15504,-0.19152
-0.15504,-0.19152
-0.14981,-0.19438
-0.14980,-0.19438
-0.14834,-0.19726
-0.14556,-0.19491
-0.14364,-0.19251
-0.14364,-0.19251
-0.13833,-0.19545
-0.13833,-0.19545
-0.13694,-0.19818
-0.13365,-0.19548
-0.13140,-0.19253
-0.13140,-0.19253
-0.12615,-0.19548
-0.12614,-0.19548
-0.12480,-0.19812
-0.12105,-0.19514
-0.11845,-0.19158
-0.11845,-0.19158
-0.11313,-0.19462
-0.11313,-0.19462
-0.11181,-0.19720
-0.10765,-0.19399
-0.10489,-0.19006
-0.10489,-0.19006
-0.09951,-0.19319
-0.09951,-0.19319
-0.09811,-0.19592
-0.09358,-0.19250
-0.09085,-0.18847
-0.09085,-0.18847
-0.08530,-0.19175
-0.08530,-0.19175
-0.08363,-0.19497
-0.07585,-0.18700
-0.07585,-0.18700
-0.07002,-0.19052
-0.07002,-0.19052
-0.06833,-0.19376
-0.06833,-0.19376
-0.06118,-0.18634
-0.06118,-0.18634
-0.05540,-0.18990
-0.05540,-0.18990
-0.05336,-0.19375
-0.05336,-0.19375
-0.04603,-0.18633
-0.04603,-0.18633
-0.04037,-0.18988
-0.04037,-0.18988
-0.03810,-0.19411
-0.03810,-0.19411
-0.03082,-0.18682
-0.03082,-0.18681
-0.02517,-0.19042
-0.02517,-0.19042
-0.02278,-0.19481
-0.02278,-0.19481
-0.01561,-0.18769
-0.01561,-0.18768
-0.00995,-0.19135
-0.00995,-0.19135
-0.00748,-0.19583
-0.00748,-0.19583
-0.00043,-0.18896
-0.00043,-0.18896
0.00505,-0.19257
0.00506,-0.19257
0.00759,-0.19710
0.00759,-0.19710
0.01471,-0.19027
0.01471,-0.19027
0.01994,-0.19377
0.01994,-0.19377
0.02249,-0.19824
0.02249,-0.19825
0.02977,-0.19130
0.02978,-0.19129
0.03485,-0.19476
0.03485,-0.19476
0.03736,-0.19906
0.03736,-0.19907
0.04467,-0.19220
0.04468,-0.19219
0.04968,-0.19567
0.04968,-0.19567
0.05204,-0.19961
0.05768,-0.19619
0.05963,-0.19244
0.05963,-0.19243
0.06442,-0.19584
0.06442,-0.19585
0.06693,-0.19989
0.07269,-0.19645
0.07459,-0.19276
0.07882,-0.19585
0.07882,-0.19585
0.07882,-0.19585
0.08122,-0.19960
0.08693,-0.19624
0.08867,-0.19284
0.09266,-0.19582
0.09266,-0.19582
0.09266,-0.19582
0.09486,-0.19913
0.10209,-0.19256
0.10209,-0.19256
0.10596,-0.19553
0.10596,-0.19553
0.10596,-0.19553
0.10824,-0.19883
0.11501,-0.19293
0.11502,-0.19292
0.11869,-0.19583
0.11869,-0.19583
0.11869,-0.19583
0.12104,-0.19908
0.12745,-0.19363
0.12745,-0.19362
0.13078,-0.19633
0.13078,-0.19633
0.13078,-0.19633
0.13313,-0.19947
0.13900,-0.19488
0.13900,-0.19487
0.14206,-0.19741
0.14206,-0.19741
0.14206,-0.19741
0.14430,-0.20030
0.14881,-0.19782
0.14960,-0.19626
0.15250,-0.19873
0.15250,-0.19873
0.15456,-0.20129
0.15456,-0.20129
0.15940,-0.19757
0.15940,-0.19757
0.16188,-0.19973
0.16188,-0.19973
0.16373,-0.20195
0.16373,-0.20195
0.16811,-0.19869
0.16812,-0.19869
0.17008,-0.20044
0.17008,-0.20044
0.17171,-0.20234
0.17171,-0.20234
0.17558,-0.19952
0.17558,-0.19951
0.17719,-0.20098
0.17719,-0.20098
0.17858,-0.20255
0.17858,-0.20255
0.17905,-0.20162
0.18187,-0.20013
0.18313,-0.20130
0.18313,-0.20130
0.18416,-0.20242
0.18416,-0.20242
0.18465,-0.20146
0.18704,-0.20021
0.18808,-0.20118
0.18808,-0.20118
0.18890,-0.20206
0.19065,-0.20115
0.19119,-0.20010
0.19119,-0.20010
0.19171,-0.20060
0.19171,-0.20061
0.19193,-0.20083
0.19222,-0.20069
0.19229,-0.20054
0.19230,-0.20054
0.19198,-0.20023
0.19198,-0.20023
0.19138,-0.19961
0.19041,-0.20010
0.19040,-0.20012
0.19040,-0.20012
0.18985,-0.19959
0.18984,-0.19958
0.18895,-0.19865
0.18795,-0.19917
0.18811,-0.19885
0.18812,-0.19885
0.18729,-0.19805
0.18729,-0.19805
0.18648,-0.19720
0.18648,-0.19720
0.18698,-0.19622
0.18689,-0.19627
0.18590,-0.19531
0.18590,-0.19531
0.18504,-0.19442
0.18504,-0.19442
0.18630,-0.19198
0.18706,-0.19158
0.18599,-0.19050
0.18599,-0.19050
0.18482,-0.18930
0.18482,-0.18930
0.18674,-0.18560
0.18857,-0.18466
0.18738,-0.18345
0.18738,-0.18345
0.18604,-0.18213
0.18896,-0.18062
0.19141,-0.17597
0.19141,-0.17596
0.18994,-0.17441
0.18994,-0.17441
0.18836,-0.17294
0.18836,-0.17294
0.19112,-0.16776
0.19476,-0.16589
0.19291,-0.16384
0.19291,-0.16384
0.19109,-0.16225
0.19484,-0.16033
0.19803,-0.15445
0.19803,-0.15445
0.19593,-0.15201
0.19593,-0.15201
0.19369,-0.15018
0.19719,-0.14840
0.20048,-0.14240
0.20048,-0.14240
0.19809,-0.13949
0.19809,-0.13949
0.19537,-0.13739
0.19812,-0.13600
0.20109,-0.13065
0.20109,-0.13065
0.19835,-0.12720
0.19835,-0.12720
0.19515,-0.12484
0.19729,-0.12375
0.20010,-0.11876
0.20010,-0.11876
0.19708,-0.11487
0.19708,-0.11487
0.19337,-0.11224
0.19526,-0.11127
0.19799,-0.10650
0.19799,-0.10650
0.19477,-0.10229
0.19477,-0.10229
0.19066,-0.09945
0.19261,-0.09844
0.19542,-0.09360
0.19542,-0.09360
0.19207,-0.08914
0.19207,-0.08914
0.18783,-0.08629
0.19020,-0.08506
0.19322,-0.07995
0.18977,-0.07527
0.18977,-0.07527
0.18558,-0.07253
0.18558,-0.07253
0.18855,-0.07096
0.19182,-0.06554
0.18857,-0.06104
0.18857,-0.06104
0.18469,-0.05858
0.18469,-0.05858
0.18831,-0.05665
0.19173,-0.05107
0.18845,-0.04641
0.18845,-0.04641
0.18468,-0.04409
0.18881,-0.04187
0.19227,-0.03632
0.19227,-0.03632
0.18903,-0.03162
0.18903,-0.03162
0.18557,-0.02955
0.19017,-0.02705
0.19387,-0.02120
0.19387,-0.02120
0.19064,-0.01639
0.19064,-0.01639
0.18731,-0.01446
0.19209,-0.01183
0.19588,-0.00592
0.19588,-0.00592
0.19257,-0.00084
0.19257,-0.00084
0.18910,0.00110
0.19392,0.00379
0.19774,0.00965
0.19774,0.00965
0.19443,0.01483
0.19443,0.01483
0.19078,0.01682
0.19540,0.01945
0.19907,0.02499
0.19907,0.02499
0.19565,0.03047
0.19565,0.03047
0.19198,0.03243
0.19631,0.03496
0.19979,0.04012
0.19979,0.04012
0.19626,0.04588
0.19626,0.04588
0.19251,0.04786
0.19650,0.05025
0.19985,0.05511
0.19985,0.05511
0.19634,0.06095
0.19634,0.06095
0.19243,0.06298
0.19615,0.06530
0.19935,0.06981
0.19935,0.06981
0.19592,0.07560
0.19591,0.07560
0.19204,0.07760
0.19557,0.07987
0.19859,0.08402
0.19859,0.08402
0.19526,0.08971
0.19525,0.08971
0.19167,0.09156
0.19504,0.09382
0.19792,0.09767
0.19792,0.09767
0.19475,0.10315
0.19179,0.10467
0.19179,0.10467
0.19771,0.11049
0.19771,0.11049
0.19491,0.11540
0.19491,0.11540
0.19241,0.11668
0.19241,0.11668
0.19812,0.12226
0.19812,0.12226
0.19550,0.12691
0.19550,0.12691
0.19340,0.12798
0.19339,0.12798
0.19890,0.13335
0.19890,0.13335
0.19647,0.13773
0.19647,0.13773
0.19481,0.13857
0.19481,0.13857
0.20004,0.14368
0.20004,0.14368
0.19778,0.14779
0.19777,0.14780
0.19644,0.14848
0.19644,0.14848
0.20114,0.15305
0.20114,0.15305
0.19898,0.15702
0.19898,0.15702
0.19769,0.15768
0.19769,0.15768
0.20218,0.16209
0.20218,0.16209
0.20009,0.16598
0.20008,0.16598
0.19882,0.16663
0.19881,0.16663
0.20278,0.17053
0.20278,0.17053
0.20080,0.17424
0.20080,0.17424
0.19962,0.17484
0.19962,0.17484
0.20312,0.17831
0.20312,0.17831
0.20134,0.18168
0.20134,0.18168
0.20020,0.18226
0.20020,0.18226
0.20305,0.18509
0.20305,0.18509
0.20168,0.18772